日期,连云港low,连云港high,连云港ave,青岛港low,青岛港high,青岛港ave,三门峡low,三门峡high,三门峡ave,滨州low,滨州high,滨州ave,吕梁low,吕梁high,吕梁ave,百色low,百色high,百色ave,贵阳low,贵阳high,贵阳ave,乌鲁木齐low,乌鲁木齐high,乌鲁木齐ave,内蒙古low,内蒙古high,内蒙古ave
2019-12-02,2580,2620,2600,2580,2620,2600,2500,2540,2520,2500,2560,2530,2480,2540,2510,2440,2500,2470,2440,2500,2470,2920,2960,2940,2760,2800,2780
均价,,,2600.0,,,2600.0,,,2520.0,,,2530.0,,,2510.0,,,2470.0,,,2470.0,,,2940.0,,,2780.0
